,co_fracc,latitud,longitud,barrio,comuna,fecha,n_personas
1064,13_4,-34.551382040321,-58.4633356586112,Nu̱ez,13,2020-05-15,1
1065,13_5,-34.5522048885326,-58.4695071524776,Nu̱ez,13,2020-03-22,3
1066,13_5,-34.5522048885326,-58.4695071524776,Nu̱ez,13,2020-03-24,5
1067,13_5,-34.5522048885326,-58.4695071524776,Nu̱ez,13,2020-03-26,1
1068,13_5,-34.5522048885326,-58.4695071524776,Nu̱ez,13,2020-03-21,4
1069,13_5,-34.5522048885326,-58.4695071524776,Nu̱ez,13,2020-04-12,1
1070,13_5,-34.5522048885326,-58.4695071524776,Nu̱ez,13,2020-04-16,1
1071,13_5,-34.5522048885326,-58.4695071524776,Nu̱ez,13,2020-04-17,1
1072,13_5,-34.5522048885326,-58.4695071524776,Nu̱ez,13,2020-04-19,1
1073,13_5,-34.5522048885326,-58.4695071524776,Nu̱ez,13,2020-04-25,1
1074,13_5,-34.5522048885326,-58.4695071524776,Nu̱ez,13,2020-04-28,1
1075,13_5,-34.5522048885326,-58.4695071524776,Nu̱ez,13,2020-05-03,1
1076,13_5,-34.5522048885326,-58.4695071524776,Nu̱ez,13,2020-05-10,2
1077,13_5,-34.5522048885326,-58.4695071524776,Nu̱ez,13,2020-05-08,3
1078,13_5,-34.5522048885326,-58.4695071524776,Nu̱ez,13,2020-05-09,2
1079,13_5,-34.5522048885326,-58.4695071524776,Nu̱ez,13,2020-05-15,1
1080,13_5,-34.5522048885326,-58.4695071524776,Nu̱ez,13,2020-05-18,1
1081,13_6,-34.5556835450421,-58.4678223212813,Nu̱ez,13,2020-03-24,2
1082,13_6,-34.5556835450421,-58.4678223212813,Nu̱ez,13,2020-03-26,2
1083,13_6,-34.5556835450421,-58.4678223212813,Nu̱ez,13,2020-03-27,3
1084,13_6,-34.5556835450421,-58.4678223212813,Nu̱ez,13,2020-03-21,1
1085,13_6,-34.5556835450421,-58.4678223212813,Nu̱ez,13,2020-04-04,1
1086,13_6,-34.5556835450421,-58.4678223212813,Nu̱ez,13,2020-04-06,2
1087,13_6,-34.5556835450421,-58.4678223212813,Nu̱ez,13,2020-04-11,1
1088,13_6,-34.5556835450421,-58.4678223212813,Nu̱ez,13,2020-04-15,2
1089,13_6,-34.5556835450421,-58.4678223212813,Nu̱ez,13,2020-04-19,1
1090,13_6,-34.5556835450421,-58.4678223212813,Nu̱ez,13,2020-04-22,2
1091,13_6,-34.5556835450421,-58.4678223212813,Nu̱ez,13,2020-04-24,1
1092,13_6,-34.5556835450421,-58.4678223212813,Nu̱ez,13,2020-05-02,1
1093,13_6,-34.5556835450421,-58.4678223212813,Nu̱ez,13,2020-05-07,3
1094,13_6,-34.5556835450421,-58.4678223212813,Nu̱ez,13,2020-05-09,1
1095,13_6,-34.5556835450421,-58.4678223212813,Nu̱ez,13,2020-05-12,2
1096,13_6,-34.5556835450421,-58.4678223212813,Nu̱ez,13,2020-05-18,1
1097,13_7,-34.5583569218818,-58.4648872380404,Belgrano,13,2020-03-22,4
1098,13_7,-34.5583569218818,-58.4648872380404,Belgrano,13,2020-03-24,1
1099,13_7,-34.5583569218818,-58.4648872380404,Belgrano,13,2020-03-26,1
1100,13_7,-34.5583569218818,-58.4648872380404,Belgrano,13,2020-03-21,4
1101,13_7,-34.5583569218818,-58.4648872380404,Belgrano,13,2020-04-04,2
1102,13_7,-34.5583569218818,-58.4648872380404,Belgrano,13,2020-04-11,1
1103,13_7,-34.5583569218818,-58.4648872380404,Belgrano,13,2020-04-20,1
1104,13_7,-34.5583569218818,-58.4648872380404,Belgrano,13,2020-04-27,1
1105,13_7,-34.5583569218818,-58.4648872380404,Belgrano,13,2020-05-10,1
1106,13_7,-34.5583569218818,-58.4648872380404,Belgrano,13,2020-05-07,1
1107,13_7,-34.5583569218818,-58.4648872380404,Belgrano,13,2020-05-08,2
1108,13_8,-34.5557194518475,-58.458750249272796,Belgrano,13,2020-03-22,4
1109,13_8,-34.5557194518475,-58.458750249272796,Belgrano,13,2020-03-24,2
1110,13_8,-34.5557194518475,-58.458750249272796,Belgrano,13,2020-03-26,1
1111,13_8,-34.5557194518475,-58.458750249272796,Belgrano,13,2020-03-21,2
1112,13_8,-34.5557194518475,-58.458750249272796,Belgrano,13,2020-03-30,1
1113,13_8,-34.5557194518475,-58.458750249272796,Belgrano,13,2020-04-04,3
1114,13_8,-34.5557194518475,-58.458750249272796,Belgrano,13,2020-04-03,1
1115,13_8,-34.5557194518475,-58.458750249272796,Belgrano,13,2020-04-08,2
1116,13_8,-34.5557194518475,-58.458750249272796,Belgrano,13,2020-04-15,2
1117,13_8,-34.5557194518475,-58.458750249272796,Belgrano,13,2020-04-18,2
1118,13_8,-34.5557194518475,-58.458750249272796,Belgrano,13,2020-04-17,1
1119,13_8,-34.5557194518475,-58.458750249272796,Belgrano,13,2020-04-27,1
1120,13_8,-34.5557194518475,-58.458750249272796,Belgrano,13,2020-04-28,2
1121,13_8,-34.5557194518475,-58.458750249272796,Belgrano,13,2020-05-02,1
1122,13_8,-34.5557194518475,-58.458750249272796,Belgrano,13,2020-05-09,1
1123,13_8,-34.5557194518475,-58.458750249272796,Belgrano,13,2020-05-16,1
1124,13_9,-34.558460751088504,-58.4564787015139,Belgrano,13,2020-03-25,5
1125,13_9,-34.558460751088504,-58.4564787015139,Belgrano,13,2020-03-26,1
1126,13_9,-34.558460751088504,-58.4564787015139,Belgrano,13,2020-03-27,2
1127,13_9,-34.558460751088504,-58.4564787015139,Belgrano,13,2020-03-21,1
1128,13_9,-34.558460751088504,-58.4564787015139,Belgrano,13,2020-04-20,2
1129,13_9,-34.558460751088504,-58.4564787015139,Belgrano,13,2020-04-25,1
1130,13_9,-34.558460751088504,-58.4564787015139,Belgrano,13,2020-05-01,1
1131,13_9,-34.558460751088504,-58.4564787015139,Belgrano,13,2020-05-09,2
1132,13_9,-34.558460751088504,-58.4564787015139,Belgrano,13,2020-05-08,1
1133,13_9,-34.558460751088504,-58.4564787015139,Belgrano,13,2020-05-12,1
1134,14_1,-34.5672057584424,-58.4441737699452,Palermo,14,2020-03-23,3
1135,14_1,-34.5672057584424,-58.4441737699452,Palermo,14,2020-03-24,1
1136,14_1,-34.5672057584424,-58.4441737699452,Palermo,14,2020-03-25,4
1137,14_1,-34.5672057584424,-58.4441737699452,Palermo,14,2020-03-26,1
1138,14_1,-34.5672057584424,-58.4441737699452,Palermo,14,2020-04-06,1
1139,14_1,-34.5672057584424,-58.4441737699452,Palermo,14,2020-04-12,1
1140,14_1,-34.5672057584424,-58.4441737699452,Palermo,14,2020-04-13,1
1141,14_1,-34.5672057584424,-58.4441737699452,Palermo,14,2020-04-19,1
1142,14_1,-34.5672057584424,-58.4441737699452,Palermo,14,2020-04-21,1
1143,14_1,-34.5672057584424,-58.4441737699452,Palermo,14,2020-04-26,1
1144,14_1,-34.5672057584424,-58.4441737699452,Palermo,14,2020-04-25,1
1145,14_1,-34.5672057584424,-58.4441737699452,Palermo,14,2020-05-03,3
1146,14_1,-34.5672057584424,-58.4441737699452,Palermo,14,2020-05-10,1
1147,14_1,-34.5672057584424,-58.4441737699452,Palermo,14,2020-05-09,1
1148,14_1,-34.5672057584424,-58.4441737699452,Palermo,14,2020-05-12,2
1149,14_1,-34.5672057584424,-58.4441737699452,Palermo,14,2020-05-15,1
1150,14_1,-34.5672057584424,-58.4441737699452,Palermo,14,2020-05-18,1
1151,14_1,-34.5672057584424,-58.4441737699452,Palermo,14,2020-05-19,1
1152,14_11,-34.5761016522465,-58.421240087533704,Palermo,14,2020-03-22,1
1153,14_11,-34.5761016522465,-58.421240087533704,Palermo,14,2020-03-23,5
1154,14_11,-34.5761016522465,-58.421240087533704,Palermo,14,2020-03-24,4
1155,14_11,-34.5761016522465,-58.421240087533704,Palermo,14,2020-03-26,4
1156,14_11,-34.5761016522465,-58.421240087533704,Palermo,14,2020-03-27,3
1157,14_11,-34.5761016522465,-58.421240087533704,Palermo,14,2020-03-28,3
1158,14_11,-34.5761016522465,-58.421240087533704,Palermo,14,2020-03-29,1
1159,14_11,-34.5761016522465,-58.421240087533704,Palermo,14,2020-04-08,1
1160,14_11,-34.5761016522465,-58.421240087533704,Palermo,14,2020-04-15,2
1161,14_11,-34.5761016522465,-58.421240087533704,Palermo,14,2020-04-16,2
1162,14_11,-34.5761016522465,-58.421240087533704,Palermo,14,2020-04-18,4
1163,14_11,-34.5761016522465,-58.421240087533704,Palermo,14,2020-04-24,3
1164,14_11,-34.5761016522465,-58.421240087533704,Palermo,14,2020-04-26,1
1165,14_11,-34.5761016522465,-58.421240087533704,Palermo,14,2020-04-27,2
1166,14_11,-34.5761016522465,-58.421240087533704,Palermo,14,2020-05-02,1
1167,14_11,-34.5761016522465,-58.421240087533704,Palermo,14,2020-05-01,2
1168,14_11,-34.5761016522465,-58.421240087533704,Palermo,14,2020-05-04,1
1169,14_11,-34.5761016522465,-58.421240087533704,Palermo,14,2020-05-09,5
1170,14_11,-34.5761016522465,-58.421240087533704,Palermo,14,2020-05-07,2
1171,14_11,-34.5761016522465,-58.421240087533704,Palermo,14,2020-05-12,2
1172,14_11,-34.5761016522465,-58.421240087533704,Palermo,14,2020-05-15,3
1173,14_11,-34.5761016522465,-58.421240087533704,Palermo,14,2020-05-19,2
1174,14_12,-34.580969291332394,-58.425378570465,Palermo,14,2020-03-23,1
1175,14_12,-34.580969291332394,-58.425378570465,Palermo,14,2020-03-26,5
1176,14_12,-34.580969291332394,-58.425378570465,Palermo,14,2020-03-21,2
1177,14_12,-34.580969291332394,-58.425378570465,Palermo,14,2020-03-29,1
1178,14_12,-34.580969291332394,-58.425378570465,Palermo,14,2020-03-30,1
1179,14_12,-34.580969291332394,-58.425378570465,Palermo,14,2020-03-19,2
1180,14_12,-34.580969291332394,-58.425378570465,Palermo,14,2020-04-14,1
1181,14_12,-34.580969291332394,-58.425378570465,Palermo,14,2020-04-16,1
1182,14_12,-34.580969291332394,-58.425378570465,Palermo,14,2020-04-19,2
1183,14_12,-34.580969291332394,-58.425378570465,Palermo,14,2020-04-21,1
1184,14_12,-34.580969291332394,-58.425378570465,Palermo,14,2020-04-28,1
1185,14_12,-34.580969291332394,-58.425378570465,Palermo,14,2020-05-02,3
1186,14_12,-34.580969291332394,-58.425378570465,Palermo,14,2020-04-30,1
1187,14_12,-34.580969291332394,-58.425378570465,Palermo,14,2020-05-08,1
1188,14_12,-34.580969291332394,-58.425378570465,Palermo,14,2020-05-07,1
1189,14_12,-34.580969291332394,-58.425378570465,Palermo,14,2020-05-18,1
1190,14_13,-34.5868133663832,-58.4318760320634,Palermo,14,2020-03-23,2
1191,14_13,-34.5868133663832,-58.4318760320634,Palermo,14,2020-03-25,2
1192,14_13,-34.5868133663832,-58.4318760320634,Palermo,14,2020-03-27,1
1193,14_13,-34.5868133663832,-58.4318760320634,Palermo,14,2020-03-21,3
1194,14_13,-34.5868133663832,-58.4318760320634,Palermo,14,2020-04-05,2
1195,14_13,-34.5868133663832,-58.4318760320634,Palermo,14,2020-04-15,2
1196,14_13,-34.5868133663832,-58.4318760320634,Palermo,14,2020-04-19,1
1197,14_13,-34.5868133663832,-58.4318760320634,Palermo,14,2020-04-27,3
1198,14_13,-34.5868133663832,-58.4318760320634,Palermo,14,2020-04-28,1
1199,14_13,-34.5868133663832,-58.4318760320634,Palermo,14,2020-05-12,2
1200,14_14,-34.5865203035733,-58.424756616397104,Palermo,14,2020-03-22,3
1201,14_14,-34.5865203035733,-58.424756616397104,Palermo,14,2020-03-23,1
1202,14_14,-34.5865203035733,-58.424756616397104,Palermo,14,2020-03-24,1
1203,14_14,-34.5865203035733,-58.424756616397104,Palermo,14,2020-03-25,2
1204,14_14,-34.5865203035733,-58.424756616397104,Palermo,14,2020-03-27,2
1205,14_14,-34.5865203035733,-58.424756616397104,Palermo,14,2020-03-29,1
1206,14_14,-34.5865203035733,-58.424756616397104,Palermo,14,2020-04-08,1
1207,14_14,-34.5865203035733,-58.424756616397104,Palermo,14,2020-03-19,1
1208,14_14,-34.5865203035733,-58.424756616397104,Palermo,14,2020-04-10,2
1209,14_14,-34.5865203035733,-58.424756616397104,Palermo,14,2020-04-12,1
1210,14_14,-34.5865203035733,-58.424756616397104,Palermo,14,2020-04-16,1
1211,14_14,-34.5865203035733,-58.424756616397104,Palermo,14,2020-04-27,1
1212,14_14,-34.5865203035733,-58.424756616397104,Palermo,14,2020-05-03,1
1213,14_14,-34.5865203035733,-58.424756616397104,Palermo,14,2020-05-01,1
1214,14_14,-34.5865203035733,-58.424756616397104,Palermo,14,2020-05-04,1
1215,14_14,-34.5865203035733,-58.424756616397104,Palermo,14,2020-05-06,1
1216,14_14,-34.5865203035733,-58.424756616397104,Palermo,14,2020-05-08,1
1217,14_14,-34.5865203035733,-58.424756616397104,Palermo,14,2020-05-12,1
1218,14_15,-34.5833808773452,-58.421882826803895,Palermo,14,2020-03-23,5
1219,14_15,-34.5833808773452,-58.421882826803895,Palermo,14,2020-03-24,1
1220,14_15,-34.5833808773452,-58.421882826803895,Palermo,14,2020-03-25,1
1221,14_15,-34.5833808773452,-58.421882826803895,Palermo,14,2020-03-26,2
1222,14_15,-34.5833808773452,-58.421882826803895,Palermo,14,2020-04-09,1
1223,14_15,-34.5833808773452,-58.421882826803895,Palermo,14,2020-04-14,2
1224,14_15,-34.5833808773452,-58.421882826803895,Palermo,14,2020-04-15,2
1225,14_15,-34.5833808773452,-58.421882826803895,Palermo,14,2020-04-22,1
1226,14_15,-34.5833808773452,-58.421882826803895,Palermo,14,2020-04-23,3
1227,14_15,-34.5833808773452,-58.421882826803895,Palermo,14,2020-05-01,1
1228,14_15,-34.5833808773452,-58.421882826803895,Palermo,14,2020-05-04,5
1229,14_15,-34.5833808773452,-58.421882826803895,Palermo,14,2020-05-07,1
1230,14_15,-34.5833808773452,-58.421882826803895,Palermo,14,2020-05-08,3
1231,14_15,-34.5833808773452,-58.421882826803895,Palermo,14,2020-05-14,1
1232,14_15,-34.5833808773452,-58.421882826803895,Palermo,14,2020-05-16,1
1233,14_15,-34.5833808773452,-58.421882826803895,Palermo,14,2020-05-18,3
1234,14_15,-34.5833808773452,-58.421882826803895,Palermo,14,2020-05-19,1
1235,14_16,-34.5786545122402,-58.4156612728452,Palermo,14,2020-03-23,2
1236,14_16,-34.5786545122402,-58.4156612728452,Palermo,14,2020-03-24,2
1237,14_16,-34.5786545122402,-58.4156612728452,Palermo,14,2020-04-06,1
1238,14_16,-34.5786545122402,-58.4156612728452,Palermo,14,2020-04-12,2
1239,14_16,-34.5786545122402,-58.4156612728452,Palermo,14,2020-04-25,1
1240,14_16,-34.5786545122402,-58.4156612728452,Palermo,14,2020-04-27,1
1241,14_16,-34.5786545122402,-58.4156612728452,Palermo,14,2020-05-04,1
1242,14_17,-34.5797305104742,-58.4117164069507,Palermo,14,2020-03-23,1
1243,14_17,-34.5797305104742,-58.4117164069507,Palermo,14,2020-03-24,2
1244,14_17,-34.5797305104742,-58.4117164069507,Palermo,14,2020-03-25,2
1245,14_17,-34.5797305104742,-58.4117164069507,Palermo,14,2020-03-26,1
1246,14_17,-34.5797305104742,-58.4117164069507,Palermo,14,2020-03-27,2
1247,14_17,-34.5797305104742,-58.4117164069507,Palermo,14,2020-03-19,1
1248,14_17,-34.5797305104742,-58.4117164069507,Palermo,14,2020-04-19,1
1249,14_17,-34.5797305104742,-58.4117164069507,Palermo,14,2020-04-25,1
1250,14_17,-34.5797305104742,-58.4117164069507,Palermo,14,2020-05-03,1
1251,14_17,-34.5797305104742,-58.4117164069507,Palermo,14,2020-05-09,1
1252,14_17,-34.5797305104742,-58.4117164069507,Palermo,14,2020-05-08,2
1253,14_17,-34.5797305104742,-58.4117164069507,Palermo,14,2020-05-11,1
1254,14_17,-34.5797305104742,-58.4117164069507,Palermo,14,2020-05-13,1
1255,14_17,-34.5797305104742,-58.4117164069507,Palermo,14,2020-05-15,1
1256,14_17,-34.5797305104742,-58.4117164069507,Palermo,14,2020-05-19,1
1257,14_18,-34.582982915499,-58.4161109782447,Palermo,14,2020-03-23,4
1258,14_18,-34.582982915499,-58.4161109782447,Palermo,14,2020-03-24,2
1259,14_18,-34.582982915499,-58.4161109782447,Palermo,14,2020-03-25,2
1260,14_18,-34.582982915499,-58.4161109782447,Palermo,14,2020-03-26,1
1261,14_18,-34.582982915499,-58.4161109782447,Palermo,14,2020-03-29,1
1262,14_18,-34.582982915499,-58.4161109782447,Palermo,14,2020-03-30,1
1263,14_18,-34.582982915499,-58.4161109782447,Palermo,14,2020-04-08,1
1264,14_18,-34.582982915499,-58.4161109782447,Palermo,14,2020-04-11,1
1265,14_18,-34.582982915499,-58.4161109782447,Palermo,14,2020-05-02,2
1266,14_18,-34.582982915499,-58.4161109782447,Palermo,14,2020-05-04,2
1267,14_19,-34.5851789813953,-58.420345730099704,Palermo,14,2020-03-24,1
1268,14_19,-34.5851789813953,-58.420345730099704,Palermo,14,2020-03-26,3
1269,14_19,-34.5851789813953,-58.420345730099704,Palermo,14,2020-03-22,1
1270,14_19,-34.5851789813953,-58.420345730099704,Palermo,14,2020-04-19,2
1271,14_19,-34.5851789813953,-58.420345730099704,Palermo,14,2020-04-29,1
1272,14_19,-34.5851789813953,-58.420345730099704,Palermo,14,2020-05-02,2
1273,14_19,-34.5851789813953,-58.420345730099704,Palermo,14,2020-05-07,2
1274,14_19,-34.5851789813953,-58.420345730099704,Palermo,14,2020-05-12,1
1275,14_19,-34.5851789813953,-58.420345730099704,Palermo,14,2020-05-16,1
1276,14_19,-34.5851789813953,-58.420345730099704,Palermo,14,2020-05-18,1
1277,14_2,-34.5642153542218,-58.439548206340106,Palermo,14,2020-03-22,2
1278,14_2,-34.5642153542218,-58.439548206340106,Palermo,14,2020-03-24,2
1279,14_2,-34.5642153542218,-58.439548206340106,Palermo,14,2020-03-25,2
1280,14_2,-34.5642153542218,-58.439548206340106,Palermo,14,2020-03-26,5
1281,14_2,-34.5642153542218,-58.439548206340106,Palermo,14,2020-03-27,2
1282,14_2,-34.5642153542218,-58.439548206340106,Palermo,14,2020-03-21,2
1283,14_2,-34.5642153542218,-58.439548206340106,Palermo,14,2020-03-28,1
1284,14_2,-34.5642153542218,-58.439548206340106,Palermo,14,2020-04-14,1
1285,14_2,-34.5642153542218,-58.439548206340106,Palermo,14,2020-04-15,1
1286,14_2,-34.5642153542218,-58.439548206340106,Palermo,14,2020-04-24,1
1287,14_2,-34.5642153542218,-58.439548206340106,Palermo,14,2020-05-04,1
1288,14_2,-34.5642153542218,-58.439548206340106,Palermo,14,2020-05-08,4
1289,14_2,-34.5642153542218,-58.439548206340106,Palermo,14,2020-05-09,2
1290,14_2,-34.5642153542218,-58.439548206340106,Palermo,14,2020-05-07,2
1291,14_2,-34.5642153542218,-58.439548206340106,Palermo,14,2020-05-18,1
1292,14_20,-34.586379546435296,-58.41815536081389,Palermo,14,2020-03-22,1
1293,14_20,-34.586379546435296,-58.41815536081389,Palermo,14,2020-03-23,1
1294,14_20,-34.586379546435296,-58.41815536081389,Palermo,14,2020-03-25,2
1295,14_20,-34.586379546435296,-58.41815536081389,Palermo,14,2020-03-26,1
1296,14_20,-34.586379546435296,-58.41815536081389,Palermo,14,2020-03-28,1
1297,14_20,-34.586379546435296,-58.41815536081389,Palermo,14,2020-03-29,1
1298,14_20,-34.586379546435296,-58.41815536081389,Palermo,14,2020-03-30,1
1299,14_20,-34.586379546435296,-58.41815536081389,Palermo,14,2020-04-03,1
1300,14_20,-34.586379546435296,-58.41815536081389,Palermo,14,2020-04-07,1
1301,14_20,-34.586379546435296,-58.41815536081389,Palermo,14,2020-04-09,2
1302,14_20,-34.586379546435296,-58.41815536081389,Palermo,14,2020-04-15,1
1303,14_20,-34.586379546435296,-58.41815536081389,Palermo,14,2020-04-18,1
1304,14_20,-34.586379546435296,-58.41815536081389,Palermo,14,2020-04-26,1
1305,14_20,-34.586379546435296,-58.41815536081389,Palermo,14,2020-05-04,1
1306,14_20,-34.586379546435296,-58.41815536081389,Palermo,14,2020-05-06,1
1307,14_20,-34.586379546435296,-58.41815536081389,Palermo,14,2020-05-08,4
1308,14_20,-34.586379546435296,-58.41815536081389,Palermo,14,2020-05-09,1
1309,14_20,-34.586379546435296,-58.41815536081389,Palermo,14,2020-05-16,1
1310,14_20,-34.586379546435296,-58.41815536081389,Palermo,14,2020-05-15,1
1311,14_21,-34.590856726549696,-58.4271115926332,Palermo,14,2020-03-23,3
1312,14_21,-34.590856726549696,-58.4271115926332,Palermo,14,2020-03-24,1
1313,14_21,-34.590856726549696,-58.4271115926332,Palermo,14,2020-03-21,2
1314,14_21,-34.590856726549696,-58.4271115926332,Palermo,14,2020-03-28,2
1315,14_21,-34.590856726549696,-58.4271115926332,Palermo,14,2020-03-29,1
1316,14_21,-34.590856726549696,-58.4271115926332,Palermo,14,2020-04-13,1
1317,14_21,-34.590856726549696,-58.4271115926332,Palermo,14,2020-04-16,1
1318,14_21,-34.590856726549696,-58.4271115926332,Palermo,14,2020-04-19,1
1319,14_21,-34.590856726549696,-58.4271115926332,Palermo,14,2020-04-29,1
1320,14_21,-34.590856726549696,-58.4271115926332,Palermo,14,2020-05-02,2
1321,14_21,-34.590856726549696,-58.4271115926332,Palermo,14,2020-05-04,2
1322,14_21,-34.590856726549696,-58.4271115926332,Palermo,14,2020-05-13,1
1323,14_21,-34.590856726549696,-58.4271115926332,Palermo,14,2020-05-18,1
1324,14_22,-34.5939560585039,-58.4236698929169,Palermo,14,2020-03-23,1
1325,14_22,-34.5939560585039,-58.4236698929169,Palermo,14,2020-03-25,1
1326,14_22,-34.5939560585039,-58.4236698929169,Palermo,14,2020-03-28,1
1327,14_22,-34.5939560585039,-58.4236698929169,Palermo,14,2020-04-14,1
1328,14_22,-34.5939560585039,-58.4236698929169,Palermo,14,2020-04-17,1
1329,14_22,-34.5939560585039,-58.4236698929169,Palermo,14,2020-04-22,2
1330,14_22,-34.5939560585039,-58.4236698929169,Palermo,14,2020-05-02,1
1331,14_22,-34.5939560585039,-58.4236698929169,Palermo,14,2020-05-04,1
1332,14_22,-34.5939560585039,-58.4236698929169,Palermo,14,2020-05-09,1
1333,14_22,-34.5939560585039,-58.4236698929169,Palermo,14,2020-05-08,1
1334,14_22,-34.5939560585039,-58.4236698929169,Palermo,14,2020-05-10,1
1335,14_22,-34.5939560585039,-58.4236698929169,Palermo,14,2020-05-19,1
1336,14_23,-34.5948545483394,-58.4182904216842,Palermo,14,2020-03-23,3
1337,14_23,-34.5948545483394,-58.4182904216842,Palermo,14,2020-03-25,2
1338,14_23,-34.5948545483394,-58.4182904216842,Palermo,14,2020-03-26,1
1339,14_23,-34.5948545483394,-58.4182904216842,Palermo,14,2020-03-27,1
1340,14_23,-34.5948545483394,-58.4182904216842,Palermo,14,2020-03-21,3
1341,14_23,-34.5948545483394,-58.4182904216842,Palermo,14,2020-03-22,1
1342,14_23,-34.5948545483394,-58.4182904216842,Palermo,14,2020-03-29,1
1343,14_23,-34.5948545483394,-58.4182904216842,Palermo,14,2020-03-30,1
1344,14_23,-34.5948545483394,-58.4182904216842,Palermo,14,2020-03-19,1
1345,14_23,-34.5948545483394,-58.4182904216842,Palermo,14,2020-04-21,1
1346,14_23,-34.5948545483394,-58.4182904216842,Palermo,14,2020-04-23,1
1347,14_23,-34.5948545483394,-58.4182904216842,Palermo,14,2020-04-25,2
1348,14_23,-34.5948545483394,-58.4182904216842,Palermo,14,2020-04-24,3
1349,14_23,-34.5948545483394,-58.4182904216842,Palermo,14,2020-04-29,2
